time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr,BTC_Trends,RSI_14,ROC_14,MFI_14,TSI_13_25_13,TSIs_13_25_13,Fast_EMA,Slow_EMA,Crossover_Long,Crossover_Short,Crossover_Signal,Daily_Return,Positive_Return
2020-07-02,btc,951042.0,1.56106575,167529570926.7598,128680584.45946936,74.53988062,9094.38728679135,18421204.82048077,339419.0,2247515954.258057,11.922715009325893,20.0,44.225632205306255,-3.148069971064416,41.68756696397773,-7.069806705849213,-2.6521189090266555,9143.544256218876,8708.21797420081,1.0,0.0,1.0,-0.015901625928997465,0.0
2020-07-03,btc,944676.0,1.5561961000000002,167028603057.35062,127895946.74935064,88.30546182,9066.69069661017,18422223.57048077,327948.0,1891486660.2427971,11.913619403835115,20.0,43.567422263498585,-2.3616313278468466,42.90817277097274,-7.921352961014584,-3.4048666307392166,9140.926341843411,8713.15317410129,1.0,0.0,1.0,-0.003045459722328614,0.0
2020-07-04,btc,799989.0,1.56620843,168134212097.31128,123188120.4886384,142.09086839,9126.219554938629,18423204.82048077,292761.0,1183286540.5100062,11.899392575496677,20.0,45.44672667923692,-2.4694419930134885,49.10521481872447,-8.158417450826947,-4.083945319323178,9140.425374691715,8718.839981030136,1.0,0.0,1.0,0.006565665502487494,1.0
2020-07-05,btc,771473.0,1.55815127,167284838602.93985,127895946.74935064,170.46501115,9079.61401808884,18424223.57048075,273114.0,981344133.1430862,11.892420579114473,18.0,44.20553587270681,-2.2095901957775665,42.939558084881064,-8.682340665299945,-4.7408589401770005,9138.35391664276,8723.806863809446,1.0,0.0,1.0,-0.005106773573573364,0.0
2020-07-06,btc,989688.0,1.60183713,172071754943.9324,120834207.3582823,82.52493288,9338.94259117475,18425186.07048075,337284.0,2085088093.229689,11.89220729495802,20.0,52.052465546716824,-3.5693459007869683,41.968307743718206,-6.941285496124389,-5.0552055910266285,9145.186703273417,8732.275619144777,1.0,0.0,1.0,0.02856162966501241,1.0
2020-07-07,btc,969354.0,1.58667765,170482056186.4305,126326671.32911325,85.49796095,9252.15873261251,18426192.32044799,349022.0,1993989731.4545658,11.875193603980794,19.0,49.5414432303629,-3.7409229695033126,40.96774605514658,-6.152002339290898,-5.211890840778667,9148.830563295065,8739.4330035968,1.0,0.0,1.0,-0.009292685731278616,0.0
2020-07-08,btc,1024085.0,1.61561301,173852067499.54382,118480294.22792618,75.27209946,9434.56795645821,18427136.07044799,347004.0,2309648179.8317018,11.855769629749929,21.0,54.50883949325135,1.5239994976063542,49.8649278210009,-3.974932342035427,-5.035182483815347,9158.563827869646,8749.003131909838,1.0,0.0,1.0,0.019715315000242484,1.0
2020-07-09,btc,1033334.0,1.58050888,170119612182.24487,128680584.45946936,80.79137569,9231.50234751607,18428161.07044799,360126.0,2105665496.178704,11.814941819345353,20.0,48.754648449466764,-0.16890753618362675,49.967800878071905,-3.7803287795451386,-4.855917668919603,9161.04838161159,8755.64584119281,1.0,0.0,1.0,-0.021523572661653834,0.0
2020-07-10,btc,976205.0,1.58940706,171118891700.6915,126326671.32911325,83.93615304,9285.22101542957,18429167.32044799,345294.0,2038679228.2664819,11.749339680878466,19.0,50.25080466726549,1.3732638017378784,50.28768196376932,-3.176989018943173,-4.6160707189229715,9165.278157366502,8762.93665910951,1.0,0.0,1.0,0.0058190602018266535,1.0
2020-07-11,btc,885970.0,1.58104284,170242376319.11676,122403482.7785197,148.68161184,9237.17100818235,18430142.32044799,310565.0,1145012985.8932965,11.671354632098716,18.0,48.87621542280655,2.6105428514984435,57.288469741681794,-3.067075510175421,-4.3947856891018935,9167.727091789347,8769.465583532596,1.0,0.0,1.0,-0.0051748910626224776,0.0
2020-07-12,btc,745665.0,1.58969582,171208222386.18997,119264931.93804488,186.2313409,9289.09797691408,18431092.32044799,280425.0,919330879.3231195,11.633386195364338,18.0,50.45355998580808,1.9876042708292463,57.31643979791804,-2.533191944699873,-4.12884372561589,9171.861429698336,8776.619516247101,1.0,0.0,1.0,0.005621522940923551,1.0
2020-07-13,btc,909653.0,1.58057885,170249528195.0944,121474836.12740123,77.61456202,9236.62250116891,18432011.07044799,311275.0,2193525593.329648,11.597993975116827,19.0,48.81447929226713,0.5702713875520349,49.48905404242065,-2.5270719716177363,-3.9000191893304392,9174.067429535384,8782.952513274457,1.0,0.0,1.0,-0.005649146545292805,0.0
2020-07-14,btc,993499.0,1.58381858,170695336818.95126,124167138.54257391,83.27658351,9260.3569868498,18432911.07042069,357160.0,2049739910.4319298,11.56136809787798,20.0,49.611822490916616,1.2728544853538803,48.92801372703581,-2.3101276322126005,-3.6728918240278903,9177.006768632962,8789.52508173836,1.0,0.0,1.0,0.0025696065502176513,1.0
2020-07-15,btc,971186.0,1.57234112,169530356543.27832,118993507.76996668,73.95267481,9196.72555897136,18433773.57040977,318436.0,2292416832.4616537,11.526952891687227,22.0,47.47654744622732,-0.4827660846835724,41.71229991247922,-2.6850970270393586,-3.5317782816009577,9177.67846302105,8795.131131038874,1.0,0.0,1.0,-0.006871379577353176,0.0
2020-07-16,btc,966383.0,1.56130786,168355901495.54813,117268964.17909758,81.36882393,9132.59231209818,18434623.57040977,347671.0,2069046759.8172324,11.495267484140447,28.0,45.35762439481654,0.4200945495505648,41.82992568946284,-3.5722838869021376,-3.5375647966439834,9176.142663205968,8799.777058840536,1.0,0.0,1.0,-0.006973487081020746,0.0
2020-07-17,btc,847984.0,1.56536628,168802806794.04153,101748071.86127588,89.54016143,9156.46870976037,18435361.07037701,290533.0,1885218923.9930856,11.472209889492344,21.0,46.31820398206389,0.9901960500733108,41.66053555973127,-4.082058413611985,-3.615349599067984,9175.47249612705,8804.687738203502,1.0,0.0,1.0,0.002614416240891204,1.0
2020-07-18,btc,892684.0,1.56854068,169168582934.48602,112095333.40649036,130.66478192,9175.90530859147,18436173.57037155,313304.0,1294676196.9534059,11.447965299824356,29.0,47.13295510447932,0.5444286470837056,41.66483594337068,-4.314246947061029,-3.715192077352704,9175.487239308475,8809.79840019229,1.0,0.0,1.0,0.002122717768956228,1.0
2020-07-19,btc,872974.0,1.57544863,169967724887.1643,112957605.20192488,157.65707366,9218.84231081239,18436992.32037155,274629.0,1078084991.2840643,11.434491770677438,20.0,48.975314684090755,1.5334164254799054,41.63424191075135,-4.05546148980668,-3.763801993417558,9176.964072203624,8815.429828584989,1.0,0.0,1.0,0.004679320544068721,1.0
2020-07-20,btc,940265.0,1.56656719,169023500679.14853,121580323.1562703,93.71790135,9167.19056750439,18437873.57037155,312187.0,1803534844.86876,11.435221150597876,18.0,46.85974548785195,-1.83909497240794,40.47439590668582,-4.3581085576944325,-3.848702931171397,9176.631150754298,8820.272622625327,1.0,0.0,1.0,-0.005602844865609469,0.0
2020-07-21,btc,927506.0,1.6036542,173112681691.1186,107783974.42931764,79.03884772,9388.57434979544,18438654.82035517,313100.0,2190222740.793376,11.43276630137398,20.0,55.69379882542288,1.4744193341829082,41.641611475265336,-2.1359711512073263,-3.6040269626051007,9183.850714173052,8828.096600440213,1.0,0.0,1.0,0.024149577851670934,1.0
2020-07-22,btc,1017627.0,1.62670582,175752143889.94797,124167138.54257391,70.08234213,9531.2574301578,18439554.82031695,362798.0,2507794953.1112857,11.429275614155085,20.0,60.277197407314674,1.0248426228506302,40.817212089658604,1.2392426140101425,-2.9121313088029237,9195.684662275657,8837.77722337163,1.0,0.0,1.0,0.015197523611821806,1.0
2020-07-23,btc,977856.0,1.6387836999999998,177196924217.30658,117268964.17909758,68.78870015,9609.16671537113,18440404.82031149,336506.0,2575959769.893842,11.419902818037107,22.0,62.55501131945294,4.091039070760538,49.31497611149271,4.796190150240234,-1.8109425289396155,9209.76937892778,8848.397170458704,1.0,0.0,1.0,0.008174082568247254,1.0
2020-07-24,btc,1083981.0,1.62771038,176080450187.27267,138825759.06496108,75.25047392,9548.1007270602,18441411.04295689,369218.0,2339924800.762945,11.413633559600664,20.0,59.666945931188835,2.8311626744672362,49.25511031367877,6.9646621949120675,-0.5572847112465178,9221.294186684976,8858.030196089485,1.0,0.0,1.0,-0.006354972300901651,0.0
2020-07-25,btc,972156.0,1.6530963,178935530196.24426,122442594.95170484,111.28027682,9702.45279047341,18442298.46415089,290603.0,1607971648.770234,11.402331912962792,21.0,64.16983691245399,5.037059310463231,50.18401727900995,10.29578732935395,0.9931541516964058,9237.684215099405,8869.655611478853,1.0,0.0,1.0,0.016165734717875413,1.0
2020-07-26,btc,999311.0,1.69125357,183213878780.3678,136238943.6786575,103.91605606,9933.90655423729,18443285.90973289,301312.0,1763094999.187183,11.399278079368575,26.0,69.64286414685277,6.941562882916451,51.78830704234423,15.179571588273413,3.0197852140645494,9261.400103854972,8884.307468701028,1.0,0.0,1.0,0.023855180618981064,1.0
2020-07-27,btc,1022491.0,1.87222939,203744198144.59204,128082098.07778554,51.77754909,11046.5083295149,18444217.12879289,325521.0,3934991163.795788,11.421819761438934,37.0,83.04780579536668,19.594671408482345,63.2010434810368,27.80307709283249,6.5602554824599695,9322.207443287405,8914.075126896567,1.0,0.0,1.0,0.11200042694211088,1.0
2020-07-28,btc,1059084.0,1.84950049,201874736728.97064,121437040.3952344,55.47905896,10944.6129789012,18445123.37879289,354433.0,3638755604.408929,11.393861398155543,38.0,79.58189246060077,18.187808466165322,72.09451707309624,34.858086002786514,10.602802699649477,9377.472531803061,8942.030141542535,1.0,0.0,1.0,-0.009224213441404672,0.0
2020-07-29,btc,1039672.0,1.87484925,205042054834.9217,123949530.88617031,62.52562534,11115.7712819988,18446048.37875467,348023.0,3279328334.8157353,11.395458997116453,32.0,81.01515232944695,20.866619436690904,79.03718834148984,40.634383380559285,14.893028511208026,9436.68536866008,8971.95667817814,1.0,0.0,1.0,0.015638588904656192,1.0
2020-07-30,btc,968423.0,1.87475515,205413351537.4421,113062072.09211469,61.99309352,11135.390726183501,18446892.12875467,329417.0,3313487678.6270213,11.401241750449232,28.0,81.17824817835387,21.93022907014213,75.87037647437351,44.85569198054164,19.173409006827107,9494.54950921236,9001.741314026158,1.0,0.0,1.0,0.0017650097044075164,1.0
2020-07-31,btc,1062923.0,1.90517626,209165345431.38373,128137015.03773022,65.13635094,11338.1973407949,18447848.37875467,355688.0,3211192251.379124,11.403956693371784,30.0,82.82114435959204,23.827183821519647,81.45848998871655,48.83763789065182,23.41115599023064,9557.35092252581,9033.907994584955,1.0,0.0,1.0,0.018212797341230713,1.0
2020-08-01,btc,954055.0,1.97908671,217650107985.9049,114737065.75273862,92.18191578,11797.582126534198,18448704.62875467,292274.0,2361093346.0605464,11.396947615976545,36.0,85.83685091346099,28.57131508852901,82.61630475073997,53.48409637675747,27.707290331163048,9633.661421391449,9071.95631304356,1.0,0.0,1.0,0.04051656290073802,1.0
2020-08-02,btc,950873.0,1.8599879000000001,204680087352.34366,118087053.07398652,104.72307361,11094.0206841321,18449585.87873375,287133.0,1954488923.0122,11.399814261439259,35.0,66.5640548602272,20.340714268649474,77.69035042951717,49.2571163816249,30.785836909800448,9683.406618969004,9099.794670773785,1.0,0.0,1.0,-0.05963607075213351,0.0
2020-08-03,btc,1080975.0,1.87772343,207312688746.43082,135674486.51053798,66.37753935,11236.0956805377,18450598.37871637,334722.0,3123235521.8192444,11.416257242426518,30.0,68.12066723562512,22.568584102168757,71.54847179637805,46.80300499832718,33.07400377958999,9736.29690844427,9129.20575806634,1.0,0.0,1.0,0.01280644776594042,1.0
2020-08-04,btc,1003351.0,1.87038652,206705783553.83923,121437040.3952344,74.01827722,11202.651909058999,18451504.62871091,331448.0,2792631648.632266,11.40716030618222,28.0,67.32609646162716,19.32218345060115,65.13860660785261,44.71911255264944,34.73759074716991,9786.246342864617,9157.751503944164,1.0,0.0,1.0,-0.002976458409537308,0.0
2020-08-05,btc,957619.0,1.95126913,216287626623.5641,108037091.11024292,81.39485024,11721.4384715956,18452310.87871091,291603.0,2657264261.715081,11.392673451587724,29.0,72.65450625241749,22.97893071807986,66.38003277715485,44.925501864831546,36.193006621121576,9852.166091004938,9193.046540014346,1.0,0.0,1.0,0.04630926380182232,1.0
2020-08-06,btc,1120216.0,1.95155359,217182425567.12643,130649505.52866612,72.39915418,11769.309108123898,18453285.87871091,355285.0,2999792304.632114,11.394948057230994,31.0,73.0905860838123,22.480017848970558,67.3204202389138,45.23139901723976,37.48420553485275,9917.471020144107,9228.514708092207,1.0,0.0,1.0,0.004084024042296797,1.0
2020-08-07,btc,1049182.0,1.91764781,214050110955.4352,127299518.20741823,58.42064292,11598.969058503799,18454235.87870545,327415.0,3663946513.5248933,11.400043169111864,29.0,68.88125091592455,21.479332802085423,65.32475131419952,44.04274768093077,38.42114012714961,9974.749016236308,9261.149453619324,1.0,0.0,1.0,-0.014473241211968912,0.0
2020-08-08,btc,951540.0,1.93742923,216718673196.2909,118924549.90429851,107.08497473,11743.008635008799,18455123.37870545,277399.0,2023800946.2953684,11.39107428998322,26.0,70.43193970929791,21.03134010132941,65.74136445447513,43.589822232756454,39.15952328509346,10034.982430265653,9295.317942375383,1.0,0.0,1.0,0.01241830853918846,1.0
2020-08-09,btc,911571.0,1.92470744,215576777624.02823,130649505.52866612,131.72048661,11680.5173661601,18456098.37870545,275199.0,1636622997.5332084,11.38714395496566,26.0,68.82943644961004,17.582315702152407,60.38024185157871,42.73072800746938,39.66969538829001,10091.035391064635,9328.155687684895,1.0,0.0,1.0,-0.005321572247030115,0.0
2020-08-10,btc,967780.0,1.95320633,219090872112.69232,114926419.49958968,73.01985879,11870.3695447107,18456954.62870545,307280.0,3000428592.385231,11.400807363093138,29.0,70.98903197252686,7.45811428027936,59.63943189721442,42.666874229400975,40.09786379416301,10151.646044407222,9363.155097095647,1.0,0.0,1.0,0.01625374738114127,1.0
2020-08-11,btc,1086328.0,1.87194792,210284480461.03647,129741892.84212302,69.04429652,11392.6440884278,18457917.12870545,348465.0,3045645926.599106,11.406774730732904,29.0,59.76775701133725,4.093622226663518,51.2507050130229,38.84435422456695,39.91879099850641,10193.918993583651,9391.09567176679,1.0,0.0,1.0,-0.040245205044670995,0.0
2020-08-12,btc,1049344.0,1.89982911,213671208433.45822,132269332.31307349,72.23092957,11575.5124736996,18458898.37870545,342524.0,2958167778.2010813,11.410878509701545,25.0,62.22899931295586,4.13593605011755,51.45929862591266,36.520916553448465,39.43338036349815,10240.981139449897,9421.16918338867,1.0,0.0,1.0,0.016051443708098523,1.0
2020-08-13,btc,952528.0,1.92924287,217335699187.2392,123844534.076572,76.56008269,11773.448115546498,18459817.12870112,330257.0,2838759984.971487,11.412068866919828,27.0,64.74316289475324,5.729995516571185,58.94713078068867,35.40354958193361,38.85769025184607,10293.182590457187,9453.553702561732,1.0,0.0,1.0,0.017099514366782698,1.0
2020-08-14,btc,1086754.0,1.9265623,217365712666.77783,140694130.54957497,64.72585588,11774.4082518995,18460860.87865277,364429.0,3358251655.503321,11.408520808774714,28.0,64.75541811148713,3.847268644153079,59.239388751646366,34.52859138563471,38.23924755667301,10343.638574176637,9485.505592970398,1.0,0.0,1.0,8.155099029427682e-05,1.0
2020-08-15,btc,973628.0,1.93989709,219084951477.17447,131426852.48942332,105.27876388,11866.9103613092,18461835.87865277,309355.0,2080998516.712459,11.405916315334554,25.0,65.98225431546358,0.5876478250494532,51.69229657271281,34.15979279965782,37.65646830567084,10395.526803291583,9518.291096137042,1.0,0.0,1.0,0.0078562002803646,1.0
2020-08-16,btc,892624.0,1.94366153,219700556192.0754,128056933.19482274,116.56774365,11899.642753594399,18462785.87865277,293129.0,1884745722.2747648,11.400298215242062,24.0,66.42759003736532,7.261768229931188,52.62637366911097,33.98065356577338,37.13135191425692,10446.76251428159,9551.075868110487,1.0,0.0,1.0,0.002758291020038328,1.0
2020-08-17,btc,878796.0,2.00437877,227392906120.4836,105309977.95626876,65.32333393,12315.7624166569,18463567.12865277,289826.0,3481036444.7580323,11.41562759634507,30.0,71.53019223307304,9.608913690449562,59.945695189075316,35.366767351233506,36.879268405253576,10510.427512195598,9589.138124807561,1.0,0.0,1.0,0.03496908870955884,1.0
2020-08-18,btc,1008612.0,1.95013602,221438441189.45917,117947175.31102096,58.3036699,11992.6959962595,18464442.12865277,345122.0,3798018916.354609,11.427355627964955,29.0,63.46521386938782,7.052295238787455,58.781691363051785,34.03681238049086,36.4732032588589,10560.919018281818,9622.228616291151,1.0,0.0,1.0,-0.026231946465649414,0.0
2020-08-19,btc,988648.0,1.90751141,216724493356.56387,116262215.6637207,62.81298458,11736.849064523702,18465304.62862001,336660.0,3450313574.8554378,11.43542192468256,26.0,57.89785325983383,0.1314735641486875,51.50521085367712,31.11738810437611,35.708086808218496,10600.975512584393,9651.341220886354,1.0,0.0,1.0,-0.021333562679784035,0.0
2020-08-20,btc,994559.0,1.92666487,219148207449.64767,123002054.25292186,86.20959956,11867.5203439509,18466217.12861455,331546.0,2542039500.887154,11.438870212550151,24.0,59.835780852038575,0.8344689983476705,51.051297520274446,29.325241214702736,34.79625172343054,10644.118679121999,9681.852013769232,1.0,0.0,1.0,0.01113342079367552,1.0
